date,ticker,regime,target,text,event_type
2023-08-15,TSLA,-1,1,ret_1:-0.0284 corr_60d:0.5140 beta_60d:2.3102 SMA_20:256.7430 SMA_50:258.9786 RSI_14:34.7653 MACD_12_26_9:-5.8251 MACDh_12_26_9:-3.5998 MACDs_12_26_9:-2.2253 BBL_20_2:231.2693 BBM_20_2:256.7430 BBU_20_2:282.2167 BBB_20_2:19.8437 BBP_20_2:0.0332 EMA_10:246.2885 EMA_50:248.0111 EMA_GAP:-0.0069 ADX_14:25.9211 ADXR_14_2:25.0373 DMP_14:13.8965 DMN_14:30.6146 STOCHk_14_3_3:10.4065 STOCHd_14_3_3:10.8760 STOCHh_14_3_3:-0.4695 ret_5:-0.0670 mom_10:-0.1077 vol_10:0.0170 rng_1:0.0339 zret_20:-0.5987 dist_20h:-0.2002 dist_20l:0.0000 skew_20:-0.9142 kurt_20:3.6638 vol_ratio_20:-0.2021,market_state
2023-08-16,TSLA,-1,1,ret_1:-0.0316 corr_60d:0.5304 beta_60d:2.3796 SMA_20:253.4600 SMA_50:259.1384 RSI_14:31.4152 MACD_12_26_9:-7.1923 MACDh_12_26_9:-3.9736 MACDs_12_26_9:-3.2187 BBL_20_2:229.7642 BBM_20_2:253.4600 BBU_20_2:277.1558 BBB_20_2:18.6978 BBP_20_2:-0.0879 EMA_10:242.5269 EMA_50:247.1322 EMA_GAP:-0.0186 ADX_14:27.2590 ADXR_14_2:26.1424 DMP_14:13.0145 DMN_14:34.0135 STOCHk_14_3_3:6.1496 STOCHd_14_3_3:10.1140 STOCHh_14_3_3:-3.9644 ret_5:-0.0685 mom_10:-0.1122 vol_10:0.0176 rng_1:0.0381 zret_20:-0.6603 dist_20h:-0.1615 dist_20l:0.0000 skew_20:-0.7634 kurt_20:3.1795 vol_ratio_20:0.0315,market_state
2023-08-17,TSLA,-1,1,ret_1:-0.0283 corr_60d:0.5531 beta_60d:2.4261 SMA_20:251.2760 SMA_50:259.0966 RSI_14:28.8224 MACD_12_26_9:-8.6905 MACDh_12_26_9:-4.3774 MACDs_12_26_9:-4.3131 BBL_20_2:223.7249 BBM_20_2:251.2760 BBU_20_2:278.8271 BBB_20_2:21.9290 BBP_20_2:-0.0818 EMA_10:238.2893 EMA_50:246.0376 EMA_GAP:-0.0315 ADX_14:28.8958 ADXR_14_2:27.4084 DMP_14:12.2438 DMN_14:36.9028 STOCHk_14_3_3:0.7460 STOCHd_14_3_3:5.7674 STOCHh_14_3_3:-5.0214 ret_5:-0.1065 mom_10:-0.1546 vol_10:0.0140 rng_1:0.0361 zret_20:-0.8921 dist_20h:-0.1852 dist_20l:0.0000 skew_20:1.0734 kurt_20:0.4512 vol_ratio_20:0.1353,market_state
2023-08-18,TSLA,-1,1,ret_1:-0.0170 corr_60d:0.5499 beta_60d:2.4780 SMA_20:249.0495 SMA_50:258.9150 RSI_14:27.3987 MACD_12_26_9:-10.0628 MACDh_12_26_9:-4.5998 MACDs_12_26_9:-5.4630 BBL_20_2:217.7434 BBM_20_2:249.0495 BBU_20_2:280.3556 BBB_20_2:25.1404 BBP_20_2:-0.0360 EMA_10:234.1440 EMA_50:244.8397 EMA_GAP:-0.0437 ADX_14:30.7572 ADXR_14_2:29.0081 DMP_14:11.6022 DMN_14:39.9115 STOCHk_14_3_3:2.3547 STOCHd_14_3_3:3.0834 STOCHh_14_3_3:-0.7287 ret_5:-0.1119 mom_10:-0.1511 vol_10:0.0140 rng_1:0.0242 zret_20:-0.3606 dist_20h:-0.1991 dist_20l:0.0000 skew_20:1.1058 kurt_20:0.4736 vol_ratio_20:0.2972,market_state
2023-08-21,TSLA,-1,1,ret_1:0.0733 corr_60d:0.5521 beta_60d:2.6086 SMA_20:247.1605 SMA_50:258.8434 RSI_14:40.7431 MACD_12_26_9:-9.7637 MACDh_12_26_9:-3.4405 MACDs_12_26_9:-6.3232 BBL_20_2:216.3569 BBM_20_2:247.1605 BBU_20_2:277.9641 BBB_20_2:24.9260 BBP_20_2:0.2422 EMA_10:233.6233 EMA_50:244.3079 EMA_GAP:-0.0437 ADX_14:30.3986 ADXR_14_2:29.6472 DMP_14:20.7340 DMN_14:35.1056 STOCHk_14_3_3:14.2202 STOCHd_14_3_3:5.7736 STOCHh_14_3_3:8.4466 ret_5:-0.0354 mom_10:-0.0802 vol_10:0.0317 rng_1:0.0499 zret_20:2.9760 dist_20h:-0.1352 dist_20l:0.0733 skew_20:1.7534 kurt_20:3.2523 vol_ratio_20:0.2923,market_state
2023-08-22,TSLA,-1,1,ret_1:0.0083 corr_60d:0.5531 beta_60d:2.6364 SMA_20:245.5560 SMA_50:258.6192 RSI_14:42.1287 MACD_12_26_9:-9.2657 MACDh_12_26_9:-2.3540 MACDs_12_26_9:-6.9117 BBL_20_2:215.3577 BBM_20_2:245.5560 BBU_20_2:275.7543 BBB_20_2:24.5959 BBP_20_2:0.2953 EMA_10:233.5445 EMA_50:243.8719 EMA_GAP:-0.0423 ADX_14:29.0943 ADXR_14_2:29.9257 DMP_14:25.2853 DMN_14:32.2714 STOCHk_14_3_3:27.2096 STOCHd_14_3_3:14.5948 STOCHh_14_3_3:12.6148 ret_5:0.0010 mom_10:-0.0661 vol_10:0.0321 rng_1:0.0483 zret_20:0.5271 dist_20h:-0.1280 dist_20l:0.0821 skew_20:1.5972 kurt_20:2.7617 vol_ratio_20:0.2318,market_state
2023-08-23,TSLA,-1,1,ret_1:0.0157 corr_60d:0.5322 beta_60d:2.5209 SMA_20:244.1815 SMA_50:258.3598 RSI_14:44.7997 MACD_12_26_9:-8.4772 MACDh_12_26_9:-1.2524 MACDs_12_26_9:-7.2248 BBL_20_2:215.0463 BBM_20_2:244.1815 BBU_20_2:273.3167 BBB_20_2:23.8636 BBP_20_2:0.3744 EMA_10:234.1473 EMA_50:243.5969 EMA_GAP:-0.0388 ADX_14:27.9049 ADXR_14_2:29.1518 DMP_14:23.5266 DMN_14:30.2133 STOCHk_14_3_3:40.8637 STOCHd_14_3_3:27.4312 STOCHh_14_3_3:13.4325 ret_5:0.0499 mom_10:-0.0220 vol_10:0.0316 rng_1:0.0409 zret_20:0.7547 dist_20h:-0.1143 dist_20l:0.0992 skew_20:1.4359 kurt_20:2.1472 vol_ratio_20:-0.0478,market_state
2023-08-24,TSLA,-1,1,ret_1:-0.0288 corr_60d:0.5536 beta_60d:2.5121 SMA_20:242.8980 SMA_50:257.7864 RSI_14:41.0116 MACD_12_26_9:-8.3068 MACDh_12_26_9:-0.8657 MACDs_12_26_9:-7.4412 BBL_20_2:213.6459 BBM_20_2:242.8980 BBU_20_2:272.1501 BBB_20_2:24.0859 BBP_20_2:0.2802 EMA_10:233.4005 EMA_50:243.0653 EMA_GAP:-0.0398 ADX_14:26.8987 ADXR_14_2:27.9965 DMP_14:21.7230 DMN_14:28.6895 STOCHk_14_3_3:43.1034 STOCHd_14_3_3:37.0589 STOCHh_14_3_3:6.0445 ret_5:0.0494 mom_10:-0.0624 vol_10:0.0322 rng_1:0.0467 zret_20:-0.8698 dist_20h:-0.1398 dist_20l:0.0675 skew_20:1.4642 kurt_20:2.2221 vol_ratio_20:-0.0583,market_state
2023-08-25,TSLA,-1,1,ret_1:0.0372 corr_60d:0.5723 beta_60d:2.6279 SMA_20:241.5055 SMA_50:257.4224 RSI_14:47.0557 MACD_12_26_9:-7.3967 MACDh_12_26_9:0.0356 MACDs_12_26_9:-7.4323 BBL_20_2:214.2879 BBM_20_2:241.5055 BBU_20_2:268.7231 BBB_20_2:22.5399 BBP_20_2:0.4464 EMA_10:234.3441 EMA_50:242.8898 EMA_GAP:-0.0352 ADX_14:25.9546 ADXR_14_2:26.9297 DMP_14:20.3808 DMN_14:26.8408 STOCHk_14_3_3:52.0240 STOCHd_14_3_3:45.3304 STOCHh_14_3_3:6.6936 ret_5:0.1072 mom_10:-0.0167 vol_10:0.0348 rng_1:0.0363 zret_20:1.5661 dist_20h:-0.1078 dist_20l:0.1072 skew_20:1.4776 kurt_20:2.4175 vol_ratio_20:0.0085,market_state
2023-08-28,TSLA,-1,1,ret_1:0.0010 corr_60d:0.5673 beta_60d:2.6254 SMA_20:240.0750 SMA_50:257.0808 RSI_14:47.2124 MACD_12_26_9:-6.5809 MACDh_12_26_9:0.6811 MACDs_12_26_9:-7.2620 BBL_20_2:215.5875 BBM_20_2:240.0750 BBU_20_2:264.5625 BBB_20_2:20.3999 BBP_20_2:0.4744 EMA_10:235.1579 EMA_50:242.7302 EMA_GAP:-0.0312 ADX_14:24.4194 ADXR_14_2:25.6591 DMP_14:22.9430 DMN_14:25.0864 STOCHk_14_3_3:58.8048 STOCHd_14_3_3:51.3107 STOCHh_14_3_3:7.4941 ret_5:0.0326 mom_10:-0.0039 vol_10:0.0346 rng_1:0.0378 zret_20:0.2321 dist_20h:-0.0852 dist_20l:0.1083 skew_20:1.4999 kurt_20:2.4904 vol_ratio_20:0.0075,market_state
2023-08-29,TSLA,-1,1,ret_1:0.0769 corr_60d:0.5948 beta_60d:2.8647 SMA_20:239.8805 SMA_50:257.0136 RSI_14:57.9187 MACD_12_26_9:-4.4022 MACDh_12_26_9:2.2878 MACDs_12_26_9:-6.6900 BBL_20_2:216.0090 BBM_20_2:239.8805 BBU_20_2:263.7520 BBB_20_2:19.9028 BBP_20_2:0.8623 EMA_10:239.1619 EMA_50:243.2968 EMA_GAP:-0.0170 ADX_14:23.6647 ADXR_14_2:24.8096 DMP_14:28.7392 DMN_14:21.7453 STOCHk_14_3_3:77.6435 STOCHd_14_3_3:62.8241 STOCHh_14_3_3:14.8194 ret_5:0.1029 mom_10:0.1040 vol_10:0.0405 rng_1:0.0766 zret_20:2.3931 dist_20h:-0.0083 dist_20l:0.1935 skew_20:1.3351 kurt_20:1.2344 vol_ratio_20:0.2251,market_state
2023-08-30,TSLA,-1,1,ret_1:-0.0011 corr_60d:0.5976 beta_60d:2.8743 SMA_20:240.0200 SMA_50:256.6626 RSI_14:57.7264 MACD_12_26_9:-2.6674 MACDh_12_26_9:3.2181 MACDs_12_26_9:-5.8855 BBL_20_2:215.7877 BBM_20_2:240.0200 BBU_20_2:264.2523 BBB_20_2:20.1919 BBP_20_2:0.8483 EMA_10:242.3870 EMA_50:243.8303 EMA_GAP:-0.0059 ADX_14:23.2214 ADXR_14_2:23.8204 DMP_14:28.8607 DMN_14:20.2813 STOCHk_14_3_3:86.3090 STOCHd_14_3_3:74.2524 STOCHh_14_3_3:12.0566 ret_5:0.0846 mom_10:0.1387 vol_10:0.0380 rng_1:0.0386 zret_20:-0.0663 dist_20h:-0.0093 dist_20l:0.1922 skew_20:1.3117 kurt_20:1.2968 vol_ratio_20:0.1047,market_state
2023-08-31,TSLA,-1,1,ret_1:0.0046 corr_60d:0.5962 beta_60d:2.8608 SMA_20:239.9580 SMA_50:256.6350 RSI_14:58.3539 MACD_12_26_9:-1.1837 MACDh_12_26_9:3.7615 MACDs_12_26_9:-4.9451 BBL_20_2:215.9179 BBM_20_2:239.9580 BBU_20_2:263.9981 BBB_20_2:20.0369 BBP_20_2:0.8769 EMA_10:245.2403 EMA_50:244.3891 EMA_GAP:0.0035 ADX_14:22.8679 ADXR_14_2:23.2663 DMP_14:28.0918 DMN_14:19.4116 STOCHk_14_3_3:95.1626 STOCHd_14_3_3:86.3717 STOCHh_14_3_3:8.7909 ret_5:0.1219 mom_10:0.1773 vol_10:0.0353 rng_1:0.0238 zret_20:0.1398 dist_20h:0.0000 dist_20l:0.1976 skew_20:1.4227 kurt_20:1.6583 vol_ratio_20:-0.0192,market_state
2023-09-01,TSLA,-1,1,ret_1:-0.0506 corr_60d:0.5867 beta_60d:2.8887 SMA_20:239.5155 SMA_50:256.2430 RSI_14:49.5759 MACD_12_26_9:-1.0504 MACDh_12_26_9:3.1158 MACDs_12_26_9:-4.1662 BBL_20_2:216.2004 BBM_20_2:239.5155 BBU_20_2:262.8306 BBB_20_2:19.4685 BBP_20_2:0.6178 EMA_10:245.1984 EMA_50:244.4135 EMA_GAP:0.0032 ADX_14:21.3770 ADXR_14_2:22.2992 DMP_14:24.8908 DMN_14:25.9042 STOCHk_14_3_3:84.3437 STOCHd_14_3_3:88.6051 STOCHh_14_3_3:-4.2614 ret_5:0.0269 mom_10:0.1370 vol_10:0.0402 rng_1:0.0697 zret_20:-1.4950 dist_20h:-0.0506 dist_20l:0.1370 skew_20:1.1645 kurt_20:1.2977 vol_ratio_20:0.1766,market_state
2023-09-05,TSLA,-1,1,ret_1:0.0469 corr_60d:0.5506 beta_60d:2.7144 SMA_20:239.7675 SMA_50:256.2408 RSI_14:55.8571 MACD_12_26_9:-0.0181 MACDh_12_26_9:3.3184 MACDs_12_26_9:-3.3366 BBL_20_2:215.8410 BBM_20_2:239.7675 BBU_20_2:263.6940 BBB_20_2:19.9581 BBP_20_2:0.8495 EMA_10:247.2514 EMA_50:244.8870 EMA_GAP:0.0097 ADX_14:19.9926 ADXR_14_2:21.4303 DMP_14:22.7425 DMN_14:23.6685 STOCHk_14_3_3:83.6406 STOCHd_14_3_3:87.7156 STOCHh_14_3_3:-4.0750 ret_5:0.0740 mom_10:0.1090 vol_10:0.0365 rng_1:0.0512 zret_20:1.3073 dist_20h:-0.0062 dist_20l:0.1903 skew_20:0.8940 kurt_20:0.3072 vol_ratio_20:0.1401,market_state
2023-09-06,TSLA,-1,1,ret_1:-0.0178 corr_60d:0.5598 beta_60d:2.7038 SMA_20:239.8785 SMA_50:256.4582 RSI_14:53.0254 MACD_12_26_9:0.4262 MACDh_12_26_9:3.0102 MACDs_12_26_9:-2.5840 BBL_20_2:215.7489 BBM_20_2:239.8785 BBU_20_2:264.0080 BBB_20_2:20.1181 BBP_20_2:0.7495 EMA_10:248.1003 EMA_50:245.1629 EMA_GAP:0.0120 ADX_14:18.7071 ADXR_14_2:20.0421 DMP_14:21.0413 DMN_14:21.8980 STOCHk_14_3_3:79.4347 STOCHd_14_3_3:82.4730 STOCHh_14_3_3:-3.0383 ret_5:-0.0205 mom_10:0.0803 vol_10:0.0377 rng_1:0.0410 zret_20:-0.5398 dist_20h:-0.0239 dist_20l:0.1691 skew_20:0.9196 kurt_20:0.2844 vol_ratio_20:0.0208,market_state
2023-09-07,TSLA,-1,1,ret_1:-0.0017 corr_60d:0.5545 beta_60d:2.7006 SMA_20:240.3435 SMA_50:256.4838 RSI_14:52.7544 MACD_12_26_9:0.7352 MACDh_12_26_9:2.6554 MACDs_12_26_9:-1.9202 BBL_20_2:215.7007 BBM_20_2:240.3435 BBU_20_2:264.9863 BBB_20_2:20.5063 BBP_20_2:0.7262 EMA_10:248.7166 EMA_50:245.4110 EMA_GAP:0.0135 ADX_14:17.7132 ADXR_14_2:18.8529 DMP_14:19.7157 DMN_14:21.7005 STOCHk_14_3_3:83.8591 STOCHd_14_3_3:82.3114 STOCHh_14_3_3:1.5476 ret_5:-0.0211 mom_10:0.0618 vol_10:0.0377 rng_1:0.0379 zret_20:-0.1212 dist_20h:-0.0255 dist_20l:0.1671 skew_20:0.8881 kurt_20:0.3913 vol_ratio_20:0.0004,market_state
2023-09-08,TSLA,-1,0,ret_1:-0.0119 corr_60d:0.5445 beta_60d:2.6494 SMA_20:240.5015 SMA_50:256.3290 RSI_14:50.8099 MACD_12_26_9:0.7304 MACDh_12_26_9:2.1204 MACDs_12_26_9:-1.3901 BBL_20_2:215.6926 BBM_20_2:240.5015 BBU_20_2:265.3104 BBB_20_2:20.6309 BBP_20_2:0.6612 EMA_10:248.6772 EMA_50:245.5321 EMA_GAP:0.0128 ADX_14:16.5539 ADXR_14_2:17.6305 DMP_14:20.8908 DMN_14:20.2799 STOCHk_14_3_3:76.6508 STOCHd_14_3_3:79.9815 STOCHh_14_3_3:-3.3307 ret_5:-0.0371 mom_10:0.0802 vol_10:0.0363 rng_1:0.0396 zret_20:-0.3826 dist_20h:-0.0371 dist_20l:0.1532 skew_20:0.9999 kurt_20:0.5399 vol_ratio_20:0.0230,market_state
2023-09-11,TSLA,-1,0,ret_1:0.1009 corr_60d:0.5477 beta_60d:2.8541 SMA_20:242.0480 SMA_50:256.6506 RSI_14:63.0971 MACD_12_26_9:2.7190 MACDh_12_26_9:3.2872 MACDs_12_26_9:-0.5683 BBL_20_2:213.3456 BBM_20_2:242.0480 BBU_20_2:270.7504 BBB_20_2:23.7163 BBP_20_2:1.0493 EMA_10:253.2050 EMA_50:246.6320 EMA_GAP:0.0267 ADX_14:17.1780 ADXR_14_2:17.4456 DMP_14:28.6139 DMN_14:17.0620 STOCHk_14_3_3:82.0663 STOCHd_14_3_3:80.8587 STOCHh_14_3_3:1.2075 ret_5:0.1166 mom_10:0.1467 vol_10:0.0462 rng_1:0.0521 zret_20:2.3177 dist_20h:0.0000 dist_20l:0.2696 skew_20:1.0000 kurt_20:0.2898 vol_ratio_20:0.4618,market_state
2023-09-12,TSLA,-1,0,ret_1:-0.0223 corr_60d:0.5722 beta_60d:3.0553 SMA_20:243.4340 SMA_50:256.7648 RSI_14:59.2223 MACD_12_26_9:3.7594 MACDh_12_26_9:3.4621 MACDs_12_26_9:0.2973 BBL_20_2:212.7020 BBM_20_2:243.4340 BBU_20_2:274.1660 BBB_20_2:25.2487 BBP_20_2:0.8912 EMA_10:255.8004 EMA_50:247.4496 EMA_GAP:0.0337 ADX_14:18.0129 ADXR_14_2:17.2834 DMP_14:28.7141 DMN_14:15.8501 STOCHk_14_3_3:81.4395 STOCHd_14_3_3:80.0522 STOCHh_14_3_3:1.3873 ret_5:0.0428 mom_10:0.1200 vol_10:0.0475 rng_1:0.0441 zret_20:-0.6975 dist_20h:-0.0223 dist_20l:0.2413 skew_20:1.0039 kurt_20:0.2496 vol_ratio_20:0.1206,market_state
2023-09-13,TSLA,-1,0,ret_1:0.0143 corr_60d:0.5802 beta_60d:3.1043 SMA_20:245.3510 SMA_50:256.5944 RSI_14:60.8440 MACD_12_26_9:4.8364 MACDh_12_26_9:3.6313 MACDs_12_26_9:1.2051 BBL_20_2:212.7455 BBM_20_2:245.3510 BBU_20_2:277.9565 BBB_20_2:26.5786 BBP_20_2:0.8979 EMA_10:258.6185 EMA_50:248.3849 EMA_GAP:0.0412 ADX_14:18.7881 ADXR_14_2:17.9831 DMP_14:27.3818 DMN_14:15.1147 STOCHk_14_3_3:87.1431 STOCHd_14_3_3:83.5496 STOCHh_14_3_3:3.5935 ret_5:0.0769 mom_10:0.0549 vol_10:0.0418 rng_1:0.0254 zret_20:0.1467 dist_20h:-0.0083 dist_20l:0.2590 skew_20:0.9255 kurt_20:0.2529 vol_ratio_20:-0.0886,market_state
2023-09-14,TSLA,-1,0,ret_1:0.0175 corr_60d:0.6164 beta_60d:3.2145 SMA_20:247.8730 SMA_50:256.4656 RSI_14:62.8198 MACD_12_26_9:6.0032 MACDh_12_26_9:3.8385 MACDs_12_26_9:2.1647 BBL_20_2:213.9906 BBM_20_2:247.8730 BBU_20_2:281.7554 BBB_20_2:27.3385 BBP_20_2:0.9157 EMA_10:261.7861 EMA_50:249.4694 EMA_GAP:0.0494 ADX_14:19.6422 ADXR_14_2:18.8275 DMP_14:27.3867 DMN_14:14.5067 STOCHk_14_3_3:86.4196 STOCHd_14_3_3:85.0007 STOCHh_14_3_3:1.4189 ret_5:0.0976 mom_10:0.0745 vol_10:0.0419 rng_1:0.0228 zret_20:0.1697 dist_20h:0.0000 dist_20l:0.2810 skew_20:0.8588 kurt_20:0.3150 vol_ratio_20:-0.1193,market_state
2023-09-15,TSLA,-1,0,ret_1:-0.0060 corr_60d:0.5982 beta_60d:2.9758 SMA_20:250.6315 SMA_50:256.4226 RSI_14:61.6536 MACD_12_26_9:6.7174 MACDh_12_26_9:3.6421 MACDs_12_26_9:3.0753 BBL_20_2:217.5557 BBM_20_2:250.6315 BBU_20_2:283.7073 BBB_20_2:26.3940 BBP_20_2:0.8592 EMA_10:264.0777 EMA_50:250.4467 EMA_GAP:0.0544 ADX_14:20.6131 ADXR_14_2:19.7006 DMP_14:27.4419 DMN_14:13.7510 STOCHk_14_3_3:90.1557 STOCHd_14_3_3:87.9061 STOCHh_14_3_3:2.2496 ret_5:0.1042 mom_10:0.0632 vol_10:0.0421 rng_1:0.0291 zret_20:-0.4697 dist_20h:-0.0060 dist_20l:0.2733 skew_20:0.8791 kurt_20:0.4665 vol_ratio_20:0.0874,market_state
2023-09-18,TSLA,-1,0,ret_1:-0.0332 corr_60d:0.5899 beta_60d:2.9591 SMA_20:253.1210 SMA_50:256.2396 RSI_14:55.5244 MACD_12_26_9:6.4736 MACDh_12_26_9:2.7187 MACDs_12_26_9:3.7549 BBL_20_2:223.7075 BBM_20_2:253.1210 BBU_20_2:282.5345 BBB_20_2:23.2406 BBP_20_2:0.7067 EMA_10:264.2963 EMA_50:251.0284 EMA_GAP:0.0529 ADX_14:20.4682 ADXR_14_2:20.0552 DMP_14:25.5338 DMN_14:17.5307 STOCHk_14_3_3:83.7812 STOCHd_14_3_3:86.7855 STOCHh_14_3_3:-3.0043 ret_5:-0.0303 mom_10:0.0827 vol_10:0.0398 rng_1:0.0290 zret_20:-1.1373 dist_20h:-0.0390 dist_20l:0.1532 skew_20:0.8279 kurt_20:0.3334 vol_ratio_20:-0.1622,market_state
2023-09-19,TSLA,-1,0,ret_1:0.0046 corr_60d:0.5809 beta_60d:2.9251 SMA_20:254.8820 SMA_50:256.1774 RSI_14:56.1530 MACD_12_26_9:6.3062 MACDh_12_26_9:2.0410 MACDs_12_26_9:4.2652 BBL_20_2:226.7192 BBM_20_2:254.8820 BBU_20_2:283.0448 BBB_20_2:22.0987 BBP_20_2:0.7063 EMA_10:264.6970 EMA_50:251.6351 EMA_GAP:0.0519 ADX_14:19.9932 ADXR_14_2:20.3032 DMP_14:24.3912 DMN_14:18.4689 STOCHk_14_3_3:74.1594 STOCHd_14_3_3:82.6988 STOCHh_14_3_3:-8.5394 ret_5:-0.0037 mom_10:0.0390 vol_10:0.0374 rng_1:0.0250 zret_20:-0.0862 dist_20h:-0.0346 dist_20l:0.1585 skew_20:1.0591 kurt_20:1.4931 vol_ratio_20:-0.1330,market_state
2023-09-20,TSLA,-1,0,ret_1:-0.0147 corr_60d:0.5784 beta_60d:2.7922 SMA_20:256.3520 SMA_50:256.0334 RSI_14:53.5410 MACD_12_26_9:5.7912 MACDh_12_26_9:1.2208 MACDs_12_26_9:4.5704 BBL_20_2:229.8516 BBM_20_2:256.3520 BBU_20_2:282.8524 BBB_20_2:20.6750 BBP_20_2:0.6177 EMA_10:264.3139 EMA_50:252.0647 EMA_GAP:0.0486 ADX_14:20.1259 ADXR_14_2:20.2971 DMP_14:26.5873 DMN_14:17.0515 STOCHk_14_3_3:62.8884 STOCHd_14_3_3:73.6097 STOCHh_14_3_3:-10.7213 ret_5:-0.0321 mom_10:0.0424 vol_10:0.0372 rng_1:0.0437 zret_20:-0.5819 dist_20h:-0.0487 dist_20l:0.1415 skew_20:1.1207 kurt_20:1.4823 vol_ratio_20:0.0277,market_state
2023-09-21,TSLA,-1,1,ret_1:-0.0262 corr_60d:0.5691 beta_60d:2.6640 SMA_20:257.2940 SMA_50:255.7076 RSI_14:49.1981 MACD_12_26_9:4.7722 MACDh_12_26_9:0.1614 MACDs_12_26_9:4.6107 BBL_20_2:232.3377 BBM_20_2:257.2940 BBU_20_2:282.2503 BBB_20_2:19.3991 BBP_20_2:0.4681 EMA_10:262.7477 EMA_50:252.2073 EMA_GAP:0.0418 ADX_14:19.2057 ADXR_14_2:19.5994 DMP_14:25.0733 DMN_14:21.6865 STOCHk_14_3_3:52.9799 STOCHd_14_3_3:63.3426 STOCHh_14_3_3:-10.3627 ret_5:-0.0737 mom_10:0.0167 vol_10:0.0385 rng_1:0.0260 zret_20:-0.8266 dist_20h:-0.0737 dist_20l:0.1115 skew_20:1.2106 kurt_20:1.4973 vol_ratio_20:-0.0017,market_state
2023-09-22,TSLA,-1,1,ret_1:-0.0423 corr_60d:0.5700 beta_60d:2.6936 SMA_20:258.0360 SMA_50:255.0472 RSI_14:43.2633 MACD_12_26_9:3.0562 MACDh_12_26_9:-1.2436 MACDs_12_26_9:4.2998 BBL_20_2:235.6110 BBM_20_2:258.0360 BBU_20_2:280.4610 BBB_20_2:17.3813 BBP_20_2:0.2067 EMA_10:259.4990 EMA_50:251.9199 EMA_GAP:0.0301 ADX_14:18.3288 ADXR_14_2:19.2273 DMP_14:22.8480 DMN_14:26.2499 STOCHk_14_3_3:32.4018 STOCHd_14_3_3:49.4234 STOCHh_14_3_3:-17.0216 ret_5:-0.1075 mom_10:-0.0146 vol_10:0.0409 rng_1:0.0544 zret_20:-1.2166 dist_20h:-0.1129 dist_20l:0.0264 skew_20:1.1290 kurt_20:1.3307 vol_ratio_20:0.0492,market_state
2023-09-25,TSLA,-1,1,ret_1:0.0086 corr_60d:0.5712 beta_60d:2.7023 SMA_20:258.4560 SMA_50:254.3594 RSI_14:44.6652 MACD_12_26_9:1.8453 MACDh_12_26_9:-1.9636 MACDs_12_26_9:3.8089 BBL_20_2:237.2204 BBM_20_2:258.4560 BBU_20_2:279.6916 BBB_20_2:16.4327 BBP_20_2:0.2300 EMA_10:257.2247 EMA_50:251.7266 EMA_GAP:0.0218 ADX_14:18.0648 ADXR_14_2:18.6352 DMP_14:21.4914 DMN_14:28.8590 STOCHk_14_3_3:20.9604 STOCHd_14_3_3:35.4473 STOCHh_14_3_3:-14.4870 ret_5:-0.0689 mom_10:-0.0972 vol_10:0.0209 rng_1:0.0356 zret_20:0.1684 dist_20h:-0.1052 dist_20l:0.0342 skew_20:1.2888 kurt_20:1.9465 vol_ratio_20:-0.1384,market_state
2023-09-26,TSLA,-1,1,ret_1:-0.0116 corr_60d:0.5634 beta_60d:2.6411 SMA_20:258.7210 SMA_50:253.4342 RSI_14:43.1051 MACD_12_26_9:0.6466 MACDh_12_26_9:-2.5299 MACDs_12_26_9:3.1765 BBL_20_2:238.3578 BBM_20_2:258.7210 BBU_20_2:279.0842 BBB_20_2:15.7414 BBP_20_2:0.1415 EMA_10:254.8420 EMA_50:251.4283 EMA_GAP:0.0136 ADX_14:17.5397 ADXR_14_2:17.9343 DMP_14:22.0103 DMN_14:27.2925 STOCHk_14_3_3:13.3789 STOCHd_14_3_3:22.2470 STOCHh_14_3_3:-8.8681 ret_5:-0.0840 mom_10:-0.0873 vol_10:0.0205 rng_1:0.0323 zret_20:-0.3587 dist_20h:-0.1156 dist_20l:0.0000 skew_20:1.3285 kurt_20:1.9794 vol_ratio_20:-0.1582,market_state
2023-09-27,TSLA,-1,1,ret_1:-0.0148 corr_60d:0.5755 beta_60d:2.5937 SMA_20:257.8870 SMA_50:252.3774 RSI_14:41.1526 MACD_12_26_9:-0.5887 MACDh_12_26_9:-3.0121 MACDs_12_26_9:2.4234 BBL_20_2:236.0283 BBM_20_2:257.8870 BBU_20_2:279.7457 BBB_20_2:16.9522 BBP_20_2:0.1023 EMA_10:252.2344 EMA_50:250.9998 EMA_GAP:0.0049 ADX_14:17.6654 ADXR_14_2:17.8651 DMP_14:20.3867 DMN_14:30.1376 STOCHk_14_3_3:16.3205 STOCHd_14_3_3:16.8866 STOCHh_14_3_3:-0.5661 ret_5:-0.0841 mom_10:-0.1135 vol_10:0.0188 rng_1:0.0447 zret_20:-0.3642 dist_20h:-0.1287 dist_20l:0.0000 skew_20:1.6910 kurt_20:4.5691 vol_ratio_20:0.1262,market_state
